#TF	DMSO_0_vs_DMSO_20_Corrected E-Score	DMSO_0_vs_DMSO_20_Events	DMSO_0_vs_DMSO_20_Corrected P-adj	DMSO_0_vs_DMSO_20_sig	DMSO_0_vs_DMSO_45_Corrected E-Score	DMSO_0_vs_DMSO_45_Events	DMSO_0_vs_DMSO_45_Corrected P-adj	DMSO_0_vs_DMSO_45_sig	DMSO_0_vs_SY_0_Corrected E-Score	DMSO_0_vs_SY_0_Events	DMSO_0_vs_SY_0_Corrected P-adj	DMSO_0_vs_SY_0_sig	DMSO_20_vs_DMSO_45_Corrected E-Score	DMSO_20_vs_DMSO_45_Events	DMSO_20_vs_DMSO_45_Corrected P-adj	DMSO_20_vs_DMSO_45_sig	DMSO_20_vs_SY_20_Corrected E-Score	DMSO_20_vs_SY_20_Events	DMSO_20_vs_SY_20_Corrected P-adj	DMSO_20_vs_SY_20_sig	DMSO_45_vs_SY_45_Corrected E-Score	DMSO_45_vs_SY_45_Events	DMSO_45_vs_SY_45_Corrected P-adj	DMSO_45_vs_SY_45_sig	SY_0_vs_SY_45_Corrected E-Score	SY_0_vs_SY_45_Events	SY_0_vs_SY_45_Corrected P-adj	SY_0_vs_SY_45_sig	SY_0_vs_SY_20_Corrected E-Score	SY_0_vs_SY_20_Events	SY_0_vs_SY_20_Corrected P-adj	SY_0_vs_SY_20_sig	SY_20_vs_SY_45_Corrected E-Score	SY_20_vs_SY_45_Events	SY_20_vs_SY_45_Corrected P-adj	SY_20_vs_SY_45_sig
HSF1_HUMAN.H11MO.0.A	0.2835339089368642	5360	1e-94	True	0.5127341077586656	5360	1e-321	True	0.2063847001376948	5360	1e-48	True	0.5029127147611543	5360	1e-321	True	0.026367544803497803	5360	0.7490000000000001	False	0.09322971514457568	5360	1e-09	True	0.4497191470516215	5360	9.999999999999996e-243	True	0.14116548447919386	5360	1e-19	True	0.5169777941317283	5360	0.0	True
TAL1_HUMAN.H11MO.0.A	0.4035756373397224	2478	9.999999999999998e-93	True	0.5414066139773902	2478	9.999999999999998e-156	True	0.04545724917607169	2478	0.433	False	0.4780865734713458	2478	9.999999999999999e-126	True	-0.006878522688041414	2478	1.0	False	-0.21474544136994447	2478	1.0000000000000001e-24	True	0.4562120803380887	2478	9.999999999999997e-112	True	0.3302902778050016	2478	1e-56	True	0.38190832612034026	2478	1e-77	True
GATA1_HUMAN.H11MO.0.A	0.38788900615222055	2502	9.999999999999999e-84	True	0.4973733524460278	2502	9.999999999999997e-148	True	0.013629141215839302	2502	1.0	False	0.4208329474744168	2502	1e-94	True	-0.005901212012716123	2502	1.0	False	-0.18957146264043728	2502	1e-18	True	0.4379224153597424	2502	9.999999999999998e-107	True	0.3379802320381249	2502	1e-57	True	0.3387108134446597	2502	1e-61	True
ZN418_HUMAN.H11MO.0.C	0.3045859883355591	2895	1e-55	True	0.3785054383187202	2895	9.999999999999998e-99	True	0.0016609718489160596	2895	1.0	False	0.31911257485737105	2895	1e-61	True	0.00012054211579692886	2895	1.0	False	-0.1595795819987676	2895	1e-14	True	0.3284044523920509	2895	9.999999999999999e-69	True	0.2646325659744042	2895	1e-40	True	0.2442632868778149	2895	1e-34	True
HSF2_HUMAN.H11MO.0.A	0.2722244088594681	3000	9.999999999999999e-48	True	0.5296860359107967	3000	9.999999999999996e-189	True	0.23488462531490176	3000	9.999999999999999e-32	True	0.5433323098878506	3000	9.999999999999997e-203	True	0.020475040893646324	3000	1.0	False	0.08396673796442991	3000	0.001	True	0.4554728435946207	3000	9.999999999999998e-141	True	0.10981428881963848	3000	1e-07	True	0.5479469364145948	3000	9.999999999999996e-197	True
ZN329_HUMAN.H11MO.0.C	0.213675908894637	2681	1e-28	True	0.31043215561959026	2681	1e-58	True	0.04575888208120707	2681	1.0	False	0.28126288823550394	2681	1e-43	True	0.03245981119233892	2681	1.0	False	-0.1485807097927972	2681	1e-12	True	0.23663616179630045	2681	9.999999999999999e-32	True	0.1795150226461335	2681	1.0000000000000001e-20	True	0.1819184990249124	2681	1.0000000000000001e-20	True
VDR_HUMAN.H11MO.0.A	-0.2175922134939956	2222	1.0000000000000001e-21	True	-0.2347101330274265	2222	1.0000000000000001e-24	True	0.07817972016712724	2222	0.01	True	-0.1644138758735063	2222	1e-12	True	0.19352683710176893	2222	1e-17	True	0.11041418689712668	2222	1e-05	True	-0.24034346612567165	2222	1e-27	True	-0.1484316904103944	2222	1e-08	True	-0.2262428645319067	2222	1.0000000000000001e-21	True
SMAD4_HUMAN.H11MO.0.B	-0.18484942890305567	2832	1.0000000000000001e-20	True	-0.18838750994295694	2832	1.0000000000000001e-21	True	0.12345864607746987	2832	1e-08	True	-0.12254442737364575	2832	1e-08	True	0.17767372209298302	2832	1.0000000000000001e-20	True	0.046850212878498686	2832	1.0	False	-0.23860531710627134	2832	1e-33	True	-0.15138267531411392	2832	1e-13	True	-0.21443680702852305	2832	1e-28	True
ZN770_HUMAN.H11MO.0.C	-0.022333711913956687	68060	1e-16	True	0.07174368992780703	68060	9.999999999999998e-181	True	0.09373267699302744	68060	9.999999999999996e-281	True	0.13694590754180708	68060	0.0	True	0.04962549961951142	68060	9.999999999999998e-88	True	-0.04333381604721903	68060	1e-60	True	0.0009570339800185207	68060	1.0	False	-0.055482416541582	68060	9.999999999999998e-105	True	0.07836114066267362	68060	9.999999999999997e-198	True
FOXC1_HUMAN.H11MO.0.C	-0.19189097239940064	1558	1e-12	True	-0.3146270179522274	1558	9.999999999999999e-32	True	-0.004317614234340668	1558	1.0	False	-0.3067422594548267	1558	1.0000000000000001e-29	True	0.14276569559153884	1558	1e-06	True	0.1263239489857512	1558	0.0001	True	-0.2604673553857203	1558	9.999999999999999e-23	True	-0.08606388289949027	1558	0.1	False	-0.3301005226469274	1558	1e-37	True
